                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
446,0.84105,0.60732,1.1234,0.76863,0.61678,0.66913,0.36751,1.8456,1.5531,2.0295,0.001189,0.001189,0.001189
447,0.84163,0.6133,1.1227,0.77502,0.61601,0.66998,0.3683,1.8456,1.5548,2.0302,0.0011692,0.0011692,0.0011692
448,0.84018,0.6144,1.1253,0.76713,0.61782,0.66887,0.36741,1.8459,1.5538,2.0308,0.0011494,0.0011494,0.0011494
449,0.8393,0.6116,1.1242,0.76903,0.6172,0.66953,0.36767,1.8464,1.5554,2.032,0.0011296,0.0011296,0.0011296
450,0.83935,0.61199,1.1261,0.76763,0.61824,0.66992,0.36901,1.8466,1.5542,2.0327,0.0011098,0.0011098,0.0011098
451,0.83191,0.60773,1.1187,0.76521,0.61967,0.66965,0.36925,1.8465,1.5554,2.0336,0.00109,0.00109,0.00109
452,0.82757,0.59724,1.1116,0.76546,0.61965,0.66969,0.36956,1.8469,1.5559,2.035,0.0010702,0.0010702,0.0010702
453,0.82787,0.60368,1.1188,0.76265,0.6196,0.6692,0.36898,1.8472,1.5579,2.0363,0.0010504,0.0010504,0.0010504
454,0.82597,0.5964,1.1152,0.76098,0.62055,0.66913,0.36907,1.8476,1.5581,2.0371,0.0010306,0.0010306,0.0010306
455,0.81143,0.59069,1.1032,0.76036,0.62106,0.66897,0.36926,1.8484,1.5597,2.038,0.0010108,0.0010108,0.0010108
456,0.83061,0.60198,1.1181,0.75871,0.62198,0.66897,0.36884,1.8487,1.5599,2.0386,0.000991,0.000991,0.000991
457,0.81262,0.58143,1.1058,0.75583,0.62265,0.6683,0.36935,1.8489,1.5599,2.0399,0.0009712,0.0009712,0.0009712
458,0.80923,0.57723,1.1063,0.75666,0.62264,0.66836,0.36899,1.8489,1.5613,2.0411,0.0009514,0.0009514,0.0009514
459,0.81187,0.57996,1.1061,0.76442,0.62838,0.67421,0.36981,1.8487,1.5604,2.0416,0.0009316,0.0009316,0.0009316
460,0.81225,0.59131,1.1052,0.75954,0.6295,0.67445,0.37191,1.8493,1.5608,2.0425,0.0009118,0.0009118,0.0009118
461,0.80306,0.58626,1.1037,0.75764,0.63265,0.67442,0.37143,1.8495,1.5612,2.0434,0.000892,0.000892,0.000892
462,0.80152,0.58302,1.0993,0.75705,0.63292,0.67437,0.37195,1.85,1.5607,2.0447,0.0008722,0.0008722,0.0008722
463,0.81227,0.58874,1.1095,0.75557,0.63408,0.67437,0.37181,1.8497,1.5606,2.0454,0.0008524,0.0008524,0.0008524
464,0.80273,0.57815,1.1007,0.7552,0.63422,0.67388,0.37122,1.8494,1.5615,2.0458,0.0008326,0.0008326,0.0008326
465,0.79906,0.57821,1.0995,0.75463,0.63503,0.67436,0.37102,1.8493,1.5609,2.0461,0.0008128,0.0008128,0.0008128
466,0.7985,0.57491,1.0948,0.7567,0.63963,0.674,0.37083,1.8493,1.5608,2.047,0.000793,0.000793,0.000793
467,0.80026,0.57282,1.0966,0.74943,0.63627,0.67254,0.3698,1.8498,1.561,2.0476,0.0007732,0.0007732,0.0007732
468,0.7981,0.57345,1.0962,0.73319,0.62807,0.6567,0.36945,1.849,1.5601,2.048,0.0007534,0.0007534,0.0007534
469,0.78716,0.56997,1.0914,0.73516,0.62917,0.65668,0.36823,1.8486,1.5602,2.0485,0.0007336,0.0007336,0.0007336
470,0.78346,0.56569,1.0955,0.73564,0.6296,0.65686,0.36866,1.8505,1.5586,2.0525,0.0007138,0.0007138,0.0007138
471,0.78965,0.57113,1.0963,0.73595,0.63027,0.65705,0.3693,1.8506,1.5584,2.0532,0.000694,0.000694,0.000694
472,0.77968,0.55695,1.0897,0.73547,0.6311,0.65787,0.36884,1.8508,1.5589,2.0544,0.0006742,0.0006742,0.0006742
473,0.78458,0.55693,1.0906,0.73722,0.63149,0.65772,0.36868,1.8513,1.5592,2.0555,0.0006544,0.0006544,0.0006544
474,0.77756,0.56115,1.0855,0.73857,0.63153,0.65641,0.36847,1.8519,1.5595,2.0563,0.0006346,0.0006346,0.0006346
475,0.7727,0.55443,1.0833,0.7384,0.63252,0.65614,0.36915,1.8517,1.559,2.0568,0.0006148,0.0006148,0.0006148
476,0.77103,0.54853,1.0816,0.73896,0.63326,0.65619,0.3692,1.8503,1.5596,2.0549,0.000595,0.000595,0.000595
477,0.77354,0.5579,1.0835,0.73972,0.63478,0.65569,0.37012,1.8502,1.5589,2.056,0.0005752,0.0005752,0.0005752
478,0.77362,0.56268,1.0891,0.74023,0.63566,0.65527,0.36931,1.8508,1.5606,2.0575,0.0005554,0.0005554,0.0005554
479,0.7662,0.55592,1.0836,0.74129,0.63659,0.65538,0.36956,1.8506,1.5611,2.0584,0.0005356,0.0005356,0.0005356
480,0.76502,0.55226,1.075,0.74355,0.63672,0.65566,0.36927,1.8511,1.5616,2.0597,0.0005158,0.0005158,0.0005158
481,0.76282,0.54906,1.0792,0.74374,0.63522,0.65533,0.36904,1.8507,1.563,2.0605,0.000496,0.000496,0.000496
482,0.76491,0.55511,1.077,0.73949,0.63053,0.65499,0.3696,1.8512,1.5639,2.0613,0.0004762,0.0004762,0.0004762
483,0.75398,0.54102,1.0758,0.73937,0.63155,0.65467,0.36997,1.8514,1.5645,2.0618,0.0004564,0.0004564,0.0004564
484,0.75065,0.54105,1.0726,0.73976,0.63197,0.65518,0.37014,1.8513,1.5647,2.063,0.0004366,0.0004366,0.0004366
485,0.75106,0.53655,1.0699,0.74058,0.63102,0.65536,0.37084,1.8516,1.5632,2.0636,0.0004168,0.0004168,0.0004168
486,0.74588,0.54493,1.0697,0.73953,0.63129,0.65537,0.37122,1.8512,1.5632,2.0643,0.000397,0.000397,0.000397
487,0.75147,0.53553,1.0725,0.74022,0.63079,0.65505,0.37123,1.8519,1.5642,2.0652,0.0003772,0.0003772,0.0003772
488,0.74663,0.54081,1.0706,0.7408,0.63015,0.65565,0.37155,1.8523,1.5646,2.067,0.0003574,0.0003574,0.0003574
489,0.74192,0.53473,1.0662,0.73575,0.62426,0.65514,0.37137,1.8522,1.5654,2.0675,0.0003376,0.0003376,0.0003376
490,0.73573,0.53145,1.0635,0.73417,0.62523,0.65573,0.37139,1.8518,1.5645,2.0681,0.0003178,0.0003178,0.0003178
491,0.70715,0.43947,1.0582,0.73389,0.62513,0.65495,0.37207,1.8529,1.5654,2.0701,0.000298,0.000298,0.000298
492,0.69043,0.42511,1.0448,0.73551,0.62472,0.6552,0.37114,1.8537,1.5669,2.0712,0.0002782,0.0002782,0.0002782
493,0.67842,0.40749,1.0362,0.73688,0.62343,0.65468,0.37144,1.854,1.5686,2.0721,0.0002584,0.0002584,0.0002584
494,0.66914,0.40762,1.0327,0.73828,0.62324,0.65728,0.3717,1.8542,1.5699,2.0726,0.0002386,0.0002386,0.0002386
495,0.66648,0.40453,1.029,0.74692,0.61569,0.65917,0.37121,1.8545,1.5703,2.0735,0.0002188,0.0002188,0.0002188
496,0.66133,0.39983,1.0297,0.7477,0.61535,0.65907,0.37098,1.855,1.5705,2.0743,0.000199,0.000199,0.000199
497,0.65107,0.39784,1.0179,0.74878,0.61397,0.65908,0.37162,1.8555,1.5714,2.0756,0.0001792,0.0001792,0.0001792
498,0.6473,0.39601,1.0154,0.75342,0.60727,0.65932,0.37189,1.8555,1.5711,2.0761,0.0001594,0.0001594,0.0001594
499,0.64916,0.3967,1.0173,0.75629,0.60511,0.65951,0.37252,1.8557,1.5712,2.0774,0.0001396,0.0001396,0.0001396
500,0.64537,0.3941,1.0157,0.751,0.60191,0.65951,0.37063,1.8566,1.5712,2.0787,0.0001198,0.0001198,0.0001198
501,0.8485,0.61594,1.1279,0.76205,0.59086,0.65874,0.34071,1.9069,1.5886,2.1679,0.0033326,0.0033326,0.0033326
502,0.96156,0.70006,1.1903,0.77368,0.59365,0.63463,0.32393,1.9234,1.5742,2.1201,0.0066616,0.0066616,0.0066616
503,1.1392,0.89692,1.3165,0.5557,0.52254,0.52075,0.25536,2.0494,1.6565,2.1669,0.0099861,0.0099861,0.0099861
504,1.3731,1.1967,1.485,0.66325,0.50469,0.54336,0.26069,1.9704,1.6295,2.0334,0.0099802,0.0099802,0.0099802
505,1.4214,1.2649,1.5253,0.69415,0.5141,0.53601,0.24738,2.0315,1.6273,2.1587,0.0099736,0.0099736,0.0099736
506,1.4525,1.3089,1.54,0.62592,0.56409,0.56016,0.28424,1.9567,1.633,2.0471,0.009967,0.009967,0.009967
507,1.4663,1.3042,1.5522,0.62746,0.56775,0.53228,0.26779,1.9631,1.6079,2.0339,0.0099604,0.0099604,0.0099604
508,1.4676,1.3236,1.5531,0.66773,0.59138,0.60907,0.32054,1.9492,1.5695,2.04,0.0099538,0.0099538,0.0099538
509,1.4663,1.3325,1.5555,0.65048,0.55416,0.5513,0.2845,1.9589,1.6576,2.052,0.0099472,0.0099472,0.0099472
510,1.4688,1.3237,1.5625,0.65556,0.58245,0.55903,0.27467,1.9688,1.6466,2.0297,0.0099406,0.0099406,0.0099406
511,1.4681,1.3109,1.5599,0.73752,0.51493,0.58145,0.30527,1.9647,1.5999,2.0398,0.009934,0.009934,0.009934
512,1.4766,1.3129,1.5546,0.65844,0.56132,0.57193,0.28092,1.9615,1.6127,2.0271,0.0099274,0.0099274,0.0099274
513,1.4596,1.287,1.5471,0.6978,0.55272,0.5636,0.28549,1.9835,1.6359,2.0349,0.0099208,0.0099208,0.0099208
514,1.457,1.2859,1.5515,0.60391,0.5636,0.55346,0.28457,1.9591,1.6052,2.0559,0.0099142,0.0099142,0.0099142
515,1.4689,1.289,1.5566,0.7323,0.586,0.59589,0.3131,1.928,1.5456,1.9915,0.0099076,0.0099076,0.0099076
516,1.4647,1.2906,1.5508,0.6671,0.56306,0.57352,0.28834,1.9459,1.5783,2.026,0.009901,0.009901,0.009901
517,1.4586,1.2927,1.5493,0.67924,0.58981,0.58467,0.29457,1.9402,1.5426,2.0125,0.0098944,0.0098944,0.0098944
518,1.4468,1.2745,1.5357,0.68039,0.53066,0.56721,0.28313,1.9379,1.5323,2.0254,0.0098878,0.0098878,0.0098878
519,1.4494,1.2708,1.5409,0.68408,0.55051,0.56154,0.28876,1.9371,1.59,2.0116,0.0098812,0.0098812,0.0098812
520,1.4501,1.2559,1.5425,0.71877,0.56691,0.6113,0.31274,1.9308,1.5625,2.0061,0.0098746,0.0098746,0.0098746
521,1.447,1.2678,1.5348,0.69959,0.58207,0.61429,0.30633,1.9169,1.5473,1.9851,0.009868,0.009868,0.009868
522,1.4416,1.2627,1.5346,0.70415,0.53945,0.5756,0.30789,1.9046,1.528,1.977,0.0098614,0.0098614,0.0098614
523,1.4385,1.2364,1.5265,0.6217,0.63341,0.59383,0.30151,1.9036,1.5074,1.9911,0.0098548,0.0098548,0.0098548
524,1.433,1.2522,1.5247,0.6301,0.60878,0.58594,0.30337,1.9101,1.5509,1.9869,0.0098482,0.0098482,0.0098482
525,1.4191,1.2197,1.509,0.66231,0.60288,0.60192,0.30368,1.9,1.5278,1.974,0.0098416,0.0098416,0.0098416
526,1.4185,1.22,1.5119,0.67899,0.58045,0.56589,0.28992,1.8834,1.5456,1.9644,0.009835,0.009835,0.009835
527,1.3974,1.2039,1.5028,0.75102,0.57656,0.58395,0.30131,1.9284,1.5325,2.0394,0.0098284,0.0098284,0.0098284
528,1.397,1.1967,1.5037,0.61041,0.58933,0.55351,0.28626,1.9183,1.5355,2.0162,0.0098218,0.0098218,0.0098218
529,1.3823,1.1722,1.4941,0.73951,0.57273,0.60093,0.30413,1.9206,1.5316,2.0231,0.0098152,0.0098152,0.0098152
530,1.384,1.1849,1.4875,0.75551,0.57415,0.64422,0.3214,1.9097,1.4675,2.0371,0.0098086,0.0098086,0.0098086
531,1.3886,1.1757,1.4919,0.78676,0.60667,0.65867,0.33207,1.9298,1.502,2.0107,0.009802,0.009802,0.009802
532,1.3816,1.1764,1.4916,0.74731,0.60674,0.63992,0.31529,1.9314,1.5168,2.0135,0.0097954,0.0097954,0.0097954
533,1.3808,1.1768,1.4867,0.74597,0.57604,0.6435,0.32526,1.8884,1.5242,2.0066,0.0097888,0.0097888,0.0097888
534,1.3758,1.1751,1.4947,0.74837,0.62988,0.65843,0.31819,1.922,1.4781,2.0436,0.0097822,0.0097822,0.0097822
535,1.377,1.1712,1.4889,0.74372,0.63218,0.65728,0.31897,1.8753,1.5058,1.9853,0.0097756,0.0097756,0.0097756
536,1.3798,1.1711,1.4805,0.79753,0.58579,0.63758,0.31739,1.8886,1.5059,2.0028,0.009769,0.009769,0.009769
537,1.3684,1.1394,1.4733,0.75204,0.64704,0.67131,0.34165,1.8594,1.4679,1.9736,0.0097624,0.0097624,0.0097624
538,1.3625,1.1526,1.4797,0.73915,0.63154,0.66234,0.34282,1.8915,1.4983,2.0027,0.0097558,0.0097558,0.0097558
539,1.3555,1.1501,1.4697,0.76024,0.60475,0.65067,0.34708,1.8867,1.4366,1.996,0.0097492,0.0097492,0.0097492
540,1.3727,1.1527,1.4828,0.71688,0.59688,0.61016,0.32178,1.8785,1.4406,1.9808,0.0097426,0.0097426,0.0097426
541,1.3646,1.1425,1.4731,0.71543,0.67281,0.66997,0.35568,1.8744,1.4551,1.9939,0.009736,0.009736,0.009736
542,1.3599,1.143,1.4706,0.69542,0.6198,0.62369,0.3267,1.8724,1.4377,1.9738,0.0097294,0.0097294,0.0097294
543,1.3534,1.1341,1.468,0.74576,0.66565,0.68525,0.35257,1.8834,1.4447,1.9912,0.0097228,0.0097228,0.0097228
544,1.3559,1.1207,1.4687,0.67659,0.63624,0.64144,0.34105,1.8969,1.4502,1.994,0.0097162,0.0097162,0.0097162
545,1.3574,1.1254,1.4631,0.69045,0.60664,0.61949,0.34356,1.8668,1.4445,1.9793,0.0097096,0.0097096,0.0097096
546,1.3424,1.1193,1.4611,0.75201,0.59625,0.65331,0.33997,1.8727,1.441,1.9795,0.009703,0.009703,0.009703
547,1.3479,1.116,1.4591,0.73669,0.61715,0.67061,0.35369,1.8439,1.4368,1.9529,0.0096964,0.0096964,0.0096964
548,1.3461,1.1151,1.4574,0.75365,0.59591,0.66778,0.36011,1.8544,1.4153,1.9708,0.0096898,0.0096898,0.0096898
549,1.3688,1.1594,1.4826,0.70623,0.64327,0.68173,0.35736,1.8713,1.4132,1.98,0.0096832,0.0096832,0.0096832
550,1.3638,1.1597,1.4738,0.73682,0.63017,0.63924,0.34327,1.8654,1.4226,1.9743,0.0096766,0.0096766,0.0096766
551,1.3505,1.1361,1.4634,0.71808,0.65702,0.66432,0.35309,1.8698,1.4012,1.9761,0.00967,0.00967,0.00967
552,1.3717,1.1451,1.4776,0.72262,0.60945,0.65049,0.34863,1.873,1.4042,1.9846,0.0096634,0.0096634,0.0096634
553,1.3655,1.1422,1.4797,0.72655,0.65668,0.67232,0.36148,1.8525,1.4329,1.9464,0.0096568,0.0096568,0.0096568
554,1.3524,1.1334,1.4664,0.77872,0.62908,0.67268,0.34972,1.8322,1.4239,1.9527,0.0096502,0.0096502,0.0096502
555,1.3593,1.1341,1.4657,0.75371,0.63328,0.65561,0.35496,1.8493,1.4258,1.9679,0.0096436,0.0096436,0.0096436
556,1.3675,1.1602,1.472,0.74535,0.64032,0.67358,0.35238,1.8588,1.3998,1.9776,0.009637,0.009637,0.009637
557,1.3601,1.1364,1.4692,0.75569,0.63959,0.68985,0.34996,1.8491,1.416,1.9699,0.0096304,0.0096304,0.0096304
558,1.3441,1.1269,1.4583,0.70232,0.65948,0.66505,0.35012,1.8374,1.427,1.9551,0.0096238,0.0096238,0.0096238
559,1.346,1.1241,1.4625,0.70633,0.6829,0.69158,0.35857,1.849,1.4047,1.9609,0.0096172,0.0096172,0.0096172
560,1.3431,1.1224,1.4579,0.75137,0.65094,0.67606,0.3514,1.846,1.393,1.963,0.0096106,0.0096106,0.0096106
561,1.3588,1.1426,1.4707,0.75562,0.67536,0.68161,0.35877,1.8508,1.3875,1.9585,0.009604,0.009604,0.009604
562,1.3516,1.125,1.4644,0.8043,0.63795,0.69551,0.36522,1.839,1.407,1.9519,0.0095974,0.0095974,0.0095974
563,1.3481,1.1216,1.4645,0.7079,0.69903,0.69945,0.36379,1.8482,1.4016,1.9681,0.0095908,0.0095908,0.0095908
564,1.336,1.1092,1.4523,0.73066,0.68348,0.69021,0.36018,1.8494,1.3982,1.9727,0.0095842,0.0095842,0.0095842
565,1.3466,1.1229,1.4617,0.72128,0.63789,0.67001,0.356,1.8441,1.409,1.9601,0.0095776,0.0095776,0.0095776
566,1.3409,1.1061,1.4509,0.68663,0.69859,0.69565,0.36709,1.8427,1.39,1.9516,0.009571,0.009571,0.009571
567,1.3411,1.1109,1.4554,0.72744,0.68598,0.6955,0.37177,1.8337,1.3886,1.9505,0.0095644,0.0095644,0.0095644
568,1.3363,1.1119,1.4626,0.71332,0.66475,0.68571,0.36987,1.8327,1.3977,1.9476,0.0095578,0.0095578,0.0095578
569,1.3372,1.1091,1.4435,0.72756,0.6797,0.68339,0.36553,1.8296,1.3882,1.9436,0.0095512,0.0095512,0.0095512
570,1.3149,1.1087,1.4408,0.74522,0.61943,0.67434,0.36892,1.8346,1.3966,1.952,0.0095446,0.0095446,0.0095446
571,1.3292,1.0949,1.4493,0.73003,0.6579,0.68646,0.36312,1.8355,1.3994,1.9555,0.009538,0.009538,0.009538
572,1.3156,1.0855,1.4328,0.75456,0.63399,0.67181,0.36109,1.8415,1.4019,1.9576,0.0095314,0.0095314,0.0095314
573,1.3264,1.0853,1.4449,0.73117,0.64632,0.6723,0.35937,1.8309,1.4162,1.9463,0.0095248,0.0095248,0.0095248
574,1.3151,1.0825,1.4368,0.73227,0.65274,0.67086,0.35452,1.8265,1.4022,1.9466,0.0095182,0.0095182,0.0095182
575,1.3256,1.0953,1.4377,0.72865,0.64212,0.67092,0.35503,1.8243,1.3987,1.9477,0.0095116,0.0095116,0.0095116
576,1.3167,1.0756,1.4329,0.73378,0.64287,0.66694,0.35323,1.827,1.404,1.9522,0.009505,0.009505,0.009505
577,1.3237,1.09,1.4453,0.70381,0.68029,0.66875,0.35097,1.8234,1.3848,1.9518,0.0094984,0.0094984,0.0094984
578,1.3223,1.0751,1.4399,0.76044,0.65399,0.67711,0.35365,1.8255,1.3743,1.9512,0.0094918,0.0094918,0.0094918
579,1.3157,1.0851,1.4331,0.73315,0.67164,0.67911,0.3576,1.8253,1.3725,1.9493,0.0094852,0.0094852,0.0094852
580,1.3129,1.0617,1.4318,0.74893,0.63923,0.66914,0.35051,1.83,1.3781,1.9527,0.0094786,0.0094786,0.0094786
581,1.3129,1.067,1.427,0.7513,0.63463,0.66979,0.34852,1.8331,1.3883,1.9543,0.009472,0.009472,0.009472
582,1.315,1.0812,1.4357,0.73488,0.63621,0.67708,0.35675,1.8334,1.3838,1.9546,0.0094654,0.0094654,0.0094654
583,1.3095,1.0716,1.4324,0.7904,0.61722,0.68318,0.35802,1.8332,1.3803,1.9572,0.0094588,0.0094588,0.0094588
584,1.3164,1.0766,1.437,0.74028,0.63854,0.67999,0.36078,1.8262,1.3781,1.9566,0.0094522,0.0094522,0.0094522
585,1.3025,1.0685,1.425,0.72357,0.63541,0.67637,0.36326,1.8286,1.3848,1.9585,0.0094456,0.0094456,0.0094456
586,1.3054,1.0585,1.4216,0.73575,0.61835,0.6639,0.35993,1.8296,1.3785,1.962,0.009439,0.009439,0.009439
587,1.3086,1.0835,1.437,0.74706,0.61314,0.66948,0.36043,1.8299,1.3747,1.9662,0.0094324,0.0094324,0.0094324
588,1.3026,1.0635,1.4227,0.72704,0.62625,0.67378,0.36447,1.8289,1.3705,1.9652,0.0094258,0.0094258,0.0094258
589,1.3107,1.079,1.4383,0.74524,0.62612,0.68009,0.36505,1.8301,1.3765,1.9643,0.0094192,0.0094192,0.0094192
590,1.3056,1.0658,1.4295,0.75939,0.61723,0.68543,0.36832,1.8282,1.3765,1.9629,0.0094126,0.0094126,0.0094126
591,1.2986,1.0642,1.4247,0.76461,0.6169,0.68599,0.36726,1.8321,1.3784,1.9666,0.009406,0.009406,0.009406
592,1.3006,1.0624,1.4326,0.75861,0.62378,0.68342,0.36565,1.827,1.3773,1.9649,0.0093994,0.0093994,0.0093994
593,1.2952,1.0447,1.4198,0.73982,0.64045,0.68452,0.36423,1.8297,1.3764,1.9668,0.0093928,0.0093928,0.0093928
594,1.2922,1.0477,1.421,0.76361,0.62448,0.68806,0.36725,1.8297,1.3799,1.9673,0.0093862,0.0093862,0.0093862
595,1.3011,1.0632,1.4254,0.74723,0.64652,0.68918,0.36937,1.8297,1.38,1.9681,0.0093796,0.0093796,0.0093796
596,1.2974,1.0485,1.4249,0.78225,0.60717,0.68338,0.36527,1.8314,1.3802,1.9729,0.009373,0.009373,0.009373
597,1.2899,1.0513,1.4144,0.73421,0.64833,0.68612,0.36803,1.8286,1.3749,1.9707,0.0093664,0.0093664,0.0093664
598,1.2887,1.0313,1.415,0.74387,0.62909,0.6829,0.36507,1.8258,1.3678,1.9651,0.0093598,0.0093598,0.0093598
599,1.2816,1.0109,1.4108,0.76067,0.62678,0.68279,0.36502,1.8249,1.3666,1.9651,0.0093532,0.0093532,0.0093532
600,1.294,1.0487,1.4196,0.75426,0.62371,0.68265,0.36485,1.8227,1.363,1.9669,0.0093466,0.0093466,0.0093466
601,1.2861,1.0465,1.4126,0.76574,0.61865,0.68316,0.36142,1.8233,1.3606,1.9692,0.00934,0.00934,0.00934
602,1.2763,1.0375,1.4055,0.75975,0.62224,0.68294,0.36229,1.8255,1.3617,1.9724,0.0093334,0.0093334,0.0093334
603,1.2872,1.0463,1.4127,0.76386,0.61498,0.68395,0.36224,1.8237,1.3626,1.9722,0.0093268,0.0093268,0.0093268
604,1.2762,1.0263,1.4032,0.76715,0.61619,0.68568,0.36374,1.8216,1.3623,1.9714,0.0093202,0.0093202,0.0093202
605,1.2803,1.0318,1.4098,0.77738,0.61006,0.6878,0.36498,1.8196,1.3624,1.9686,0.0093136,0.0093136,0.0093136
606,1.2631,1.0315,1.4073,0.74787,0.62926,0.68737,0.36375,1.817,1.3657,1.9651,0.009307,0.009307,0.009307
607,1.2733,1.0251,1.4023,0.73739,0.62572,0.67721,0.36257,1.8164,1.3645,1.9641,0.0093004,0.0093004,0.0093004
608,1.2809,1.0456,1.4129,0.73635,0.62539,0.6771,0.36014,1.8149,1.3648,1.962,0.0092938,0.0092938,0.0092938
609,1.2837,1.0447,1.4135,0.73308,0.62043,0.67547,0.36302,1.8153,1.3681,1.9617,0.0092872,0.0092872,0.0092872
610,1.2856,1.0386,1.417,0.7347,0.62201,0.67414,0.36178,1.817,1.367,1.9628,0.0092806,0.0092806,0.0092806
611,1.2744,1.029,1.4015,0.75406,0.61396,0.67479,0.36176,1.819,1.3656,1.9639,0.009274,0.009274,0.009274
612,1.2742,1.0269,1.405,0.75951,0.60772,0.67687,0.36535,1.8192,1.3662,1.9633,0.0092674,0.0092674,0.0092674
613,1.2656,1.0229,1.401,0.76024,0.61118,0.6773,0.36544,1.8202,1.3672,1.9649,0.0092608,0.0092608,0.0092608
614,1.2662,1.0148,1.4039,0.70489,0.65415,0.67806,0.36685,1.8217,1.3671,1.9682,0.0092542,0.0092542,0.0092542
615,1.2705,1.0316,1.401,0.696,0.66179,0.67859,0.36606,1.8208,1.3621,1.9673,0.0092476,0.0092476,0.0092476
616,1.2761,1.0288,1.4097,0.69626,0.66234,0.67897,0.36543,1.8217,1.3662,1.9675,0.009241,0.009241,0.009241
617,1.27,1.0165,1.3975,0.70099,0.66082,0.67792,0.3646,1.8219,1.3668,1.9669,0.0092344,0.0092344,0.0092344
618,1.2643,1.0242,1.4005,0.70606,0.66199,0.6779,0.36716,1.8215,1.3687,1.9678,0.0092278,0.0092278,0.0092278
619,1.2659,1.0184,1.3931,0.71184,0.65057,0.67963,0.36591,1.8205,1.3686,1.9673,0.0092212,0.0092212,0.0092212
620,1.2646,1.0213,1.3991,0.71099,0.65667,0.6802,0.36659,1.8205,1.3693,1.9672,0.0092146,0.0092146,0.0092146
621,1.2591,1.0136,1.3852,0.70883,0.65876,0.68011,0.36504,1.8207,1.3703,1.9666,0.009208,0.009208,0.009208
622,1.2593,1.0063,1.3928,0.71604,0.65112,0.6811,0.36523,1.8203,1.3711,1.9666,0.0092014,0.0092014,0.0092014
623,1.2513,0.9958,1.3876,0.7128,0.6518,0.67988,0.36526,1.8191,1.3715,1.9656,0.0091948,0.0091948,0.0091948
624,1.2566,1.0152,1.3939,0.73092,0.63489,0.67935,0.36513,1.8192,1.3695,1.9668,0.0091882,0.0091882,0.0091882
625,1.2524,1.0058,1.3911,0.74212,0.63886,0.68478,0.36748,1.8191,1.3731,1.9674,0.0091816,0.0091816,0.0091816
626,1.2655,1.0264,1.3972,0.73192,0.63963,0.68123,0.36813,1.8196,1.3743,1.9691,0.009175,0.009175,0.009175
627,1.2641,1.0223,1.3979,0.72996,0.64945,0.68869,0.36989,1.8201,1.3764,1.9688,0.0091684,0.0091684,0.0091684
628,1.2513,1.0053,1.3852,0.73151,0.64963,0.68784,0.37057,1.8198,1.377,1.9687,0.0091618,0.0091618,0.0091618
629,1.2585,1.0029,1.3922,0.72998,0.65054,0.68737,0.37055,1.8199,1.3757,1.9691,0.0091552,0.0091552,0.0091552
630,1.2527,0.99586,1.3907,0.72252,0.65097,0.68057,0.36798,1.8205,1.3771,1.9698,0.0091486,0.0091486,0.0091486
631,1.2597,1.0024,1.3982,0.71999,0.65093,0.67999,0.3692,1.8207,1.3771,1.9706,0.009142,0.009142,0.009142
632,1.2511,0.99617,1.3879,0.71809,0.64925,0.67929,0.36906,1.8196,1.3772,1.9693,0.0091354,0.0091354,0.0091354
633,1.2398,0.99069,1.3828,0.71564,0.6501,0.67902,0.36676,1.8201,1.3794,1.9702,0.0091288,0.0091288,0.0091288
634,1.2498,1.0051,1.3897,0.71808,0.64878,0.67915,0.36682,1.82,1.379,1.9709,0.0091222,0.0091222,0.0091222
635,1.2486,0.98184,1.3847,0.6923,0.67048,0.67933,0.36837,1.8195,1.3781,1.9703,0.0091156,0.0091156,0.0091156
636,1.2531,0.99752,1.3843,0.71949,0.64708,0.6792,0.36803,1.8202,1.3795,1.9712,0.009109,0.009109,0.009109
637,1.2373,0.99355,1.3757,0.69037,0.66754,0.68081,0.36897,1.8199,1.378,1.9711,0.0091024,0.0091024,0.0091024
638,1.2524,0.99614,1.3848,0.69065,0.66985,0.68083,0.36714,1.8194,1.3763,1.971,0.0090958,0.0090958,0.0090958
639,1.2489,0.99869,1.3867,0.69602,0.6716,0.6804,0.36642,1.819,1.3759,1.9713,0.0090892,0.0090892,0.0090892
640,1.2499,0.99099,1.3895,0.68124,0.69375,0.68065,0.3677,1.8193,1.3768,1.9718,0.0090826,0.0090826,0.0090826
641,1.2429,1.0048,1.3835,0.66745,0.69945,0.67964,0.3655,1.819,1.3749,1.972,0.009076,0.009076,0.009076
642,1.2529,1.0003,1.3869,0.67015,0.7001,0.67894,0.36743,1.8188,1.3737,1.9722,0.0090694,0.0090694,0.0090694
643,1.2424,0.98542,1.3752,0.69053,0.69516,0.68162,0.36879,1.8194,1.3728,1.9724,0.0090628,0.0090628,0.0090628
644,1.2361,0.98676,1.3798,0.6765,0.69911,0.67901,0.36774,1.8187,1.3738,1.9722,0.0090562,0.0090562,0.0090562
645,1.2364,0.99556,1.3689,0.67469,0.69132,0.67974,0.36654,1.8189,1.374,1.973,0.0090496,0.0090496,0.0090496
646,1.2335,0.97787,1.383,0.67937,0.6884,0.68099,0.36798,1.8184,1.3733,1.9736,0.009043,0.009043,0.009043
